CustomerID,Segment,ML_Cluster,Churn_Risk_Tier,P_Alive_Pct,Churn_Risk_Pct,Recency,Frequency,Monetary,Tenure,AvgOrderValue,TopCategory,R_Score,F_Score,M_Score,T_Score,RFM_Score,RFMT_Mean,Expected_Orders_90d,Predicted_Spend_90d,Predictive_CLV_90d,PCA_1,PCA_2,PCA_3,Strategic_Objective,Recommended_Channel,Recommended_Promotion,Primary_Action_Item,Campaign_Email_Subject,Campaign_CTA,FirstPurchase,LastPurchase,TotalItems,TotalTransactions
CUST-0361,Hibernating,Cluster 2,🟡 Moderate Watch,48.6,51.4,466,2,544.48,610,272.24,Electronics & Audio,1,1,1,5,111,2.0,0.21,56.88,19.91,-1.2949,2.1457,0.2796,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-12-18 18:32:27,2025-05-11 10:03:15,2,2
CUST-0419,Hibernating,Cluster 2,🟡 Moderate Watch,59.9,40.1,357,1,537.7,357,537.7,Smart Office & Furniture,1,1,1,2,111,1.25,0.28,152.85,53.5,-1.9029,1.7989,0.0883,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-08-28 18:02:45,2025-08-28 18:02:45,2,1
CUST-0136,Hibernating,Cluster 2,🟡 Moderate Watch,49.1,50.9,388,2,522.28,511,261.14,Wearables & Fitness,1,1,1,4,111,1.75,0.25,64.63,22.62,-1.3919,1.9503,0.2562,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-03-27 08:03:55,2025-07-28 20:42:42,5,4
CUST-0138,Hibernating,Cluster 2,🔴 High Churn Risk,32.1,67.9,452,2,490.12,482,245.06,Computer Accessories,1,1,1,4,111,1.75,0.17,41.75,14.61,-1.4502,2.0241,0.1745,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-04-25 08:02:06,2025-05-25 16:00:19,5,4
CUST-0303,New Customers,Cluster 1,🟢 Low Churn Risk,90.3,9.7,10,2,477.28,52,238.64,Smart Office & Furniture,5,1,1,1,511,2.0,2.32,554.11,193.94,-2.4155,-1.3768,0.3257,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-06-29 11:56:52,2026-08-10 20:55:33,6,3
CUST-0117,Hibernating,Cluster 2,🟡 Moderate Watch,49.6,50.4,358,3,470.36,641,156.79,Wearables & Fitness,1,1,1,5,111,2.0,0.27,41.94,14.68,-1.0769,1.9713,0.4456,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-11-17 12:24:52,2025-08-27 17:48:00,7,4
CUST-0317,Hibernating,Cluster 2,🔴 High Churn Risk,28.1,71.9,504,3,461.1,691,153.7,Electronics & Audio,1,2,1,5,121,2.25,0.14,21.75,7.61,-1.0576,2.2221,0.3556,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-09-28 08:27:04,2025-04-03 09:18:28,5,4
CUST-0135,Hibernating,Cluster 2,🔴 High Churn Risk,29.8,70.2,444,3,459.82,622,153.27,Wearables & Fitness,1,1,1,5,111,2.0,0.17,25.35,8.87,-1.1051,2.0915,0.3418,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-12-06 10:06:59,2025-06-02 16:49:39,10,6
CUST-0413,Hibernating,Cluster 2,🟡 Moderate Watch,59.9,40.1,314,1,431.49,314,431.49,Smart Office & Furniture,1,1,1,2,111,1.25,0.32,136.76,47.87,-2.0578,1.6896,0.1346,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-10-10 17:52:27,2025-10-10 18:35:12,2,2
CUST-0389,New Customers,Cluster 1,🟡 Moderate Watch,59.9,40.1,22,1,426.84,22,426.84,Wearables & Fitness,4,1,1,1,411,1.75,1.45,617.04,215.97,-3.2263,-1.2443,-0.4582,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-29 09:48:28,2026-07-29 17:18:00,3,2
CUST-0113,New Customers,Cluster 1,🟡 Moderate Watch,69.0,31.0,5,1,420.15,5,420.15,Computer Accessories,5,1,1,1,511,2.0,2.1,883.06,309.07,-3.8308,-2.7492,-0.7591,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-15 12:27:39,2026-08-15 17:57:32,4,2
CUST-0208,Hibernating,Cluster 1,🔴 High Churn Risk,35.4,64.6,45,4,410.01,85,102.5,Computer Accessories,3,2,1,1,321,1.75,1.14,117.23,41.03,-1.8332,-0.3367,0.0308,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-05-27 11:50:37,2026-07-06 19:07:02,5,4
CUST-0214,Potential Growth,Cluster 1,🟢 Low Churn Risk,90.3,9.7,19,3,409.77,134,136.59,Wearables & Fitness,4,1,1,1,411,1.75,1.76,240.4,84.14,-1.8061,-0.5721,0.7063,"Build habitual repurchase cadence, educate on full product ecosystem, and increase frequency.",Educational Email Drips / On-Site Personalization,"Next-Purchase Vouchers, Category Discovery Incentives",Enroll into multi-part ecosystem education workflows.,🚀 Take your experience further: $25 gift for your next order,Claim $25 Credit,2026-04-08 11:10:17,2026-08-01 12:34:29,6,3
CUST-0108,Hibernating,Cluster 2,🔴 High Churn Risk,20.3,79.7,500,3,408.82,618,136.27,Apparel & Lifestyle,1,1,1,5,111,2.0,0.11,15.41,5.39,-1.1627,2.1794,0.3271,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-12-09 21:53:39,2025-04-07 12:37:47,6,3
CUST-0141,New Customers,Cluster 1,🟡 Moderate Watch,64.6,35.4,6,1,388.24,6,388.24,Electronics & Audio,5,1,1,1,511,2.0,1.94,752.01,263.2,-3.7974,-2.564,-0.6969,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-14 16:21:39,2026-08-14 16:21:39,2,1
CUST-0126,New Customers,Cluster 1,🟡 Moderate Watch,51.1,48.9,17,2,383.07,23,191.54,Computer Accessories,5,1,1,1,511,2.0,1.77,339.53,118.84,-2.8904,-1.4421,-0.3295,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-28 20:29:53,2026-08-03 17:42:25,6,3
CUST-0435,New Customers,Cluster 1,🟢 Low Churn Risk,91.1,8.9,4,3,382.48,32,127.49,Computer Accessories,5,2,1,1,521,2.25,3.74,477.16,167.01,-2.4636,-2.1278,0.3992,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-19 13:13:33,2026-08-16 14:03:41,7,3
CUST-0358,New Customers,Cluster 1,🟡 Moderate Watch,67.1,32.9,16,2,373.66,28,186.83,Computer Accessories,5,1,1,1,511,2.0,2.2,410.49,143.67,-2.8126,-1.3773,-0.1723,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-22 22:56:43,2026-08-04 12:26:10,4,2
CUST-0360,New Customers,Cluster 1,🟡 Moderate Watch,73.1,26.9,4,1,369.64,4,369.64,Electronics & Audio,5,1,1,1,511,2.0,2.26,836.02,292.61,-3.9689,-2.9337,-0.7567,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-16 10:46:07,2026-08-16 10:46:07,2,1
CUST-0112,New Customers,Cluster 1,🔴 High Churn Risk,36.1,63.9,25,2,342.14,28,171.07,Computer Accessories,4,1,1,1,411,1.75,1.18,202.06,70.72,-2.86,-1.1026,-0.324,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-23 14:12:50,2026-07-26 14:08:49,7,3
CUST-0102,New Customers,Cluster 1,🟡 Moderate Watch,59.9,40.1,25,1,302.85,25,302.85,Electronics & Audio,4,1,1,1,411,1.75,1.39,422.35,147.82,-3.3245,-1.0533,-0.3125,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-26 19:12:41,2026-07-26 19:12:41,1,1
CUST-0441,Hibernating,Cluster 1,🔴 High Churn Risk,8.3,91.7,39,3,295.61,39,98.54,Apparel & Lifestyle,3,2,1,1,321,1.75,0.32,31.29,10.95,-2.5291,-0.7129,-0.2766,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-07-12 09:15:48,2026-07-12 14:33:08,4,3
CUST-0367,Hibernating,Cluster 1,🔴 High Churn Risk,12.2,87.8,35,3,289.46,38,96.49,Computer Accessories,3,2,1,1,321,1.75,0.47,45.4,15.89,-2.5481,-0.7872,-0.2409,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-07-13 18:15:49,2026-07-16 08:52:28,6,3
CUST-0118,Hibernating,Cluster 2,🟡 Moderate Watch,59.9,40.1,510,1,289.12,510,289.12,Electronics & Audio,1,1,1,4,111,1.75,0.21,60.13,21.04,-2.0209,2.2947,0.3823,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-03-28 12:43:39,2025-03-28 12:43:39,1,1
CUST-0416,New Customers,Cluster 1,🟡 Moderate Watch,71.1,28.9,21,2,274.4,40,137.2,Specialty Gourmet,4,1,1,1,411,1.75,2.05,280.92,98.32,-2.7943,-0.9951,0.0504,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-11 11:49:59,2026-07-30 08:50:45,8,3
CUST-0215,New Customers,Cluster 1,🟡 Moderate Watch,59.9,40.1,23,1,262.72,23,262.72,Smart Office & Furniture,4,1,1,1,411,1.75,1.43,375.22,131.33,-3.4233,-1.121,-0.2821,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-07-28 09:44:34,2026-07-28 20:38:07,5,3
CUST-0337,Hibernating,Cluster 2,🟡 Moderate Watch,55.5,44.5,430,2,260.94,619,130.47,Computer Accessories,1,1,1,5,111,2.0,0.24,30.72,10.75,-1.614,2.2186,0.5759,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2024-12-09 12:45:50,2025-06-16 19:49:23,4,3
CUST-0184,New Customers,Cluster 1,🟡 Moderate Watch,64.6,35.4,6,1,258.78,6,258.78,Apparel & Lifestyle,5,1,1,1,511,2.0,1.94,501.25,175.44,-3.9779,-2.5008,-0.5578,"Ensure exceptional first impression, guide product onboarding, and secure 2nd purchase.",Onboarding Welcome Series / SMS Tips,"Welcome Voucher, Setup Guides, Community Access",Send immediate order confirmation with step-by-step setup guides.,🌱 Welcome to the Family! Here is a gift for your journey,View Setup Guide & Claim $15,2026-08-14 17:52:10,2026-08-14 17:52:10,3,1
CUST-0438,Hibernating,Cluster 1,🟡 Moderate Watch,59.9,40.1,34,1,257.23,34,257.23,Wearables & Fitness,3,1,1,1,311,1.5,1.26,324.38,113.53,-3.2649,-0.6945,-0.1888,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2026-07-17 12:17:44,2026-07-17 12:17:44,1,1
CUST-0233,Hibernating,Cluster 2,🔴 High Churn Risk,31.8,68.2,472,2,241.25,502,120.62,Electronics & Audio,1,1,1,4,111,1.75,0.16,19.68,6.89,-1.7477,2.1817,0.4257,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-04-05 12:23:21,2025-05-05 13:56:53,3,2
CUST-0296,Hibernating,Cluster 2,🟡 Moderate Watch,59.9,40.1,433,1,215.5,433,215.5,Apparel & Lifestyle,1,1,1,3,111,1.5,0.24,51.82,18.14,-2.2241,2.1573,0.4457,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-06-13 14:45:13,2025-06-13 18:37:44,3,2
CUST-0426,Hibernating,Cluster 2,🔴 High Churn Risk,5.3,94.7,428,4,214.43,495,53.61,Computer Accessories,1,2,1,4,121,2.0,0.04,2.4,0.84,-1.3517,2.025,0.4467,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-04-12 15:52:40,2025-06-18 15:10:00,4,4
CUST-0190,Hibernating,Cluster 2,🟡 Moderate Watch,53.3,46.7,235,2,213.8,328,106.9,Computer Accessories,2,1,1,2,211,1.5,0.4,42.33,14.82,-1.9849,1.558,0.4862,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-09-25 22:21:01,2025-12-28 13:38:44,4,2
CUST-0220,Hibernating,Cluster 2,🟡 Moderate Watch,59.9,40.1,441,1,187.01,441,187.01,Computer Accessories,1,1,1,3,111,1.5,0.24,44.25,15.49,-2.279,2.1998,0.4984,Low-cost reactivation or systematic email hygiene to protect sender reputation.,Automated Re-permission Email / Social Lookalike Exclusion,"Clearance Discounts, Re-Opt-in Incentives",Include in seasonal flash liquidation and clearance blasts.,💤 Should we say goodbye? Seasonal clearance inside,Stay Subscribed & Save,2025-06-05 08:21:39,2025-06-05 09:32:17,3,2
