InvoiceNo,CustomerID,PurchaseDate,ProductCategory,Product,Quantity,UnitPrice,TotalSpend
INV-101309,CUST-0353,2026-07-12 21:16:48,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,1,266.28,266.28
INV-102465,CUST-0338,2026-07-12 22:02:14,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,4,332.11,1328.44
INV-104005,CUST-0058,2026-07-12 22:33:45,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,32.37,32.37
INV-101532,CUST-0051,2026-07-13 08:41:40,Computer Accessories,Custom Mechanical RGB Keyboard,3,148.32,444.96
INV-102410,CUST-0357,2026-07-13 12:16:34,Computer Accessories,Custom Mechanical RGB Keyboard,2,174.14,348.28
INV-103906,CUST-0173,2026-07-13 12:47:23,Wearables & Fitness,Titanium GPS Smart Fitness Watch,3,250.78,752.34
INV-100547,CUST-0101,2026-07-13 12:50:44,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,95.8,287.4
INV-102410,CUST-0357,2026-07-13 12:56:52,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,42.32,126.96
INV-102479,CUST-0254,2026-07-13 13:49:36,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,89.04,89.04
INV-101179,CUST-0366,2026-07-13 14:26:32,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,3,77.46,232.38
INV-100992,CUST-0171,2026-07-13 15:09:15,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,2,297.84,595.68
INV-103935,CUST-0302,2026-07-13 16:10:36,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,81.35,162.7
INV-101729,CUST-0356,2026-07-13 16:45:02,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,4,36.66,146.64
INV-103935,CUST-0302,2026-07-13 17:06:42,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,32.34,32.34
INV-101532,CUST-0051,2026-07-13 18:13:56,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,36.96,110.88
INV-103948,CUST-0367,2026-07-13 18:15:49,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,33.37,66.74
INV-103904,CUST-0173,2026-07-13 18:17:49,Wearables & Fitness,Heart Rate Performance Sensor Band,1,86.41,86.41
INV-102410,CUST-0357,2026-07-13 20:04:57,Wearables & Fitness,Titanium GPS Smart Fitness Watch,1,278.7,278.7
INV-101076,CUST-0097,2026-07-13 20:20:31,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,90.36,361.44
INV-100547,CUST-0101,2026-07-13 20:33:55,Wearables & Fitness,Heart Rate Performance Sensor Band,2,97.78,195.56
INV-100065,CUST-0180,2026-07-13 20:51:09,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,36.66,146.64
INV-100206,CUST-0418,2026-07-13 21:51:21,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,1,40.88,40.88
INV-103935,CUST-0302,2026-07-13 22:20:35,Wearables & Fitness,Titanium GPS Smart Fitness Watch,2,252.92,505.84
INV-102331,CUST-0290,2026-07-14 08:03:05,Computer Accessories,Custom Mechanical RGB Keyboard,3,171.47,514.41
INV-102026,CUST-0165,2026-07-14 08:22:15,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,87.3,349.2
INV-102492,CUST-0327,2026-07-14 08:27:59,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,91.29,91.29
INV-103905,CUST-0173,2026-07-14 09:11:35,Smart Office & Furniture,Smart LED Desk Bar Lamp,2,50.01,100.02
INV-100307,CUST-0292,2026-07-14 11:13:39,Smart Office & Furniture,Motorized Standing Desk Frame,5,422.43,2112.15
INV-101665,CUST-0218,2026-07-14 11:39:40,Electronics & Audio,Thunderbolt 4 Docking Station,4,185.14,740.56
INV-102424,CUST-0105,2026-07-14 11:55:21,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,1,96.61,96.61
INV-101512,CUST-0399,2026-07-14 13:38:56,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,35.96,107.88
INV-100307,CUST-0292,2026-07-14 13:45:47,Electronics & Audio,Thunderbolt 4 Docking Station,6,209.25,1255.5
INV-100307,CUST-0292,2026-07-14 16:19:53,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,6,311.85,1871.1
INV-102026,CUST-0165,2026-07-14 18:57:57,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,1,501.85,501.85
INV-101665,CUST-0218,2026-07-14 19:44:04,Smart Office & Furniture,Smart LED Desk Bar Lamp,4,51.08,204.32
INV-103933,CUST-0143,2026-07-14 21:05:33,Wearables & Fitness,Titanium GPS Smart Fitness Watch,2,244.08,488.16
INV-101497,CUST-0039,2026-07-14 22:29:20,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,3,297.82,893.46
INV-101096,CUST-0176,2026-07-15 10:43:48,Wearables & Fitness,Heart Rate Performance Sensor Band,3,100.89,302.67
INV-100682,CUST-0204,2026-07-15 11:07:09,Wearables & Fitness,Heart Rate Performance Sensor Band,5,95.83,479.15
INV-101852,CUST-0255,2026-07-15 11:35:35,Computer Accessories,Custom Mechanical RGB Keyboard,1,151.67,151.67
INV-103954,CUST-0014,2026-07-15 11:44:02,Wearables & Fitness,Heart Rate Performance Sensor Band,1,87.16,87.16
INV-101894,CUST-0321,2026-07-15 12:41:53,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,1,511.29,511.29
INV-100899,CUST-0383,2026-07-15 13:52:15,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,6,90.63,543.78
INV-101894,CUST-0321,2026-07-15 14:50:38,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,4,37.24,148.96
INV-102339,CUST-0104,2026-07-15 14:59:22,Computer Accessories,Custom Mechanical RGB Keyboard,4,175.3,701.2
INV-101096,CUST-0176,2026-07-15 15:07:02,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,4,339.84,1359.36
INV-101096,CUST-0176,2026-07-15 15:37:00,Smart Office & Furniture,Motorized Standing Desk Frame,1,421.14,421.14
INV-102339,CUST-0104,2026-07-15 16:25:54,Wearables & Fitness,Heart Rate Performance Sensor Band,4,106.34,425.36
INV-101894,CUST-0321,2026-07-15 18:04:12,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,4,303.32,1213.28
INV-101852,CUST-0255,2026-07-15 18:54:37,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,4,81.81,327.24
INV-100682,CUST-0204,2026-07-15 20:52:19,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,84.57,169.14
INV-103949,CUST-0367,2026-07-15 21:48:56,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,31.84,63.68
INV-101852,CUST-0255,2026-07-15 22:10:06,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,33.13,66.26
INV-101452,CUST-0226,2026-07-16 08:36:03,Electronics & Audio,Thunderbolt 4 Docking Station,2,182.01,364.02
INV-103950,CUST-0367,2026-07-16 08:52:28,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,79.52,159.04
INV-101194,CUST-0189,2026-07-16 09:22:51,Electronics & Audio,Thunderbolt 4 Docking Station,3,193.01,579.03
INV-102064,CUST-0076,2026-07-16 09:27:13,Computer Accessories,Premium Aluminum Monitor Arm,4,66.89,267.56
INV-100640,CUST-0363,2026-07-16 10:52:28,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),3,36.3,108.9
INV-100640,CUST-0363,2026-07-16 13:11:45,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,5,303.06,1515.3
INV-101437,CUST-0094,2026-07-16 16:54:11,Smart Office & Furniture,Smart LED Desk Bar Lamp,4,50.94,203.76
INV-104006,CUST-0058,2026-07-16 16:55:33,Smart Office & Furniture,Motorized Standing Desk Frame,2,386.04,772.08
INV-101797,CUST-0178,2026-07-16 17:34:52,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,4,514.74,2058.96
INV-101866,CUST-0219,2026-07-16 18:09:46,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,32.23,64.46
INV-102281,CUST-0119,2026-07-16 20:17:04,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,2,303.79,607.58
INV-100641,CUST-0363,2026-07-16 21:44:09,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,1,91.42,91.42
INV-101867,CUST-0219,2026-07-16 22:44:29,Computer Accessories,Custom Mechanical RGB Keyboard,1,154.39,154.39
INV-100803,CUST-0202,2026-07-17 09:56:36,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,4,85.74,342.96
INV-103962,CUST-0120,2026-07-17 11:19:45,Wearables & Fitness,Titanium GPS Smart Fitness Watch,3,242.85,728.55
INV-103988,CUST-0053,2026-07-17 12:07:12,Computer Accessories,Premium Aluminum Monitor Arm,1,61.98,61.98
INV-103943,CUST-0438,2026-07-17 12:17:44,Wearables & Fitness,Titanium GPS Smart Fitness Watch,1,257.23,257.23
INV-103962,CUST-0120,2026-07-17 13:00:52,Wearables & Fitness,Heart Rate Performance Sensor Band,2,90.57,181.14
INV-102431,CUST-0319,2026-07-17 13:55:39,Computer Accessories,Custom Mechanical RGB Keyboard,4,170.48,681.92
INV-100238,CUST-0188,2026-07-17 14:57:54,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,4,297.63,1190.52
INV-102289,CUST-0313,2026-07-17 15:44:41,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,2,317.42,634.84
INV-102431,CUST-0319,2026-07-17 17:37:35,Computer Accessories,Custom Mechanical RGB Keyboard,2,176.04,352.08
INV-100238,CUST-0188,2026-07-17 17:57:33,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),6,34.42,206.52
INV-101987,CUST-0140,2026-07-17 19:56:58,Wearables & Fitness,Titanium GPS Smart Fitness Watch,4,240.1,960.4
INV-100272,CUST-0163,2026-07-17 22:51:25,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,2,96.85,193.7
INV-100273,CUST-0163,2026-07-18 08:37:32,Computer Accessories,Custom Mechanical RGB Keyboard,2,161.18,322.36
INV-102112,CUST-0371,2026-07-18 08:37:47,Computer Accessories,Premium Aluminum Monitor Arm,2,64.35,128.7
INV-100993,CUST-0171,2026-07-18 08:52:02,Wearables & Fitness,Heart Rate Performance Sensor Band,6,98.24,589.44
INV-102466,CUST-0338,2026-07-18 08:52:25,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,37.87,151.48
INV-100590,CUST-0008,2026-07-18 11:47:43,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,5,298.29,1491.45
INV-102370,CUST-0250,2026-07-18 13:02:52,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,1,309.1,309.1
INV-100259,CUST-0242,2026-07-18 13:43:08,Computer Accessories,Custom Mechanical RGB Keyboard,5,163.72,818.6
INV-101914,CUST-0021,2026-07-18 14:24:34,Smart Office & Furniture,Motorized Standing Desk Frame,3,390.19,1170.57
INV-102466,CUST-0338,2026-07-18 14:30:41,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,2,308.95,617.9
INV-100259,CUST-0242,2026-07-18 15:18:16,Smart Office & Furniture,Smart LED Desk Bar Lamp,6,52.9,317.4
INV-103952,CUST-0288,2026-07-18 15:19:03,Wearables & Fitness,Heart Rate Performance Sensor Band,3,88.25,264.75
INV-103995,CUST-0115,2026-07-18 15:41:40,Wearables & Fitness,Titanium GPS Smart Fitness Watch,3,243.49,730.47
INV-102239,CUST-0379,2026-07-18 16:21:30,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,1,345.88,345.88
INV-103995,CUST-0115,2026-07-18 16:30:14,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,1,480.71,480.71
INV-101807,CUST-0248,2026-07-18 16:49:43,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,1,276.27,276.27
INV-102455,CUST-0147,2026-07-18 16:52:24,Smart Office & Furniture,Motorized Standing Desk Frame,3,447.35,1342.05
INV-102320,CUST-0393,2026-07-18 20:36:51,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,97.76,293.28
INV-102274,CUST-0181,2026-07-18 20:53:02,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),3,38.2,114.6
INV-100259,CUST-0242,2026-07-18 20:54:51,Wearables & Fitness,Heart Rate Performance Sensor Band,2,101.03,202.06
INV-102274,CUST-0181,2026-07-18 21:53:52,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,38.15,38.15
INV-101634,CUST-0067,2026-07-18 22:52:44,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,3,81.04,243.12
INV-103952,CUST-0288,2026-07-18 22:55:31,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,86.37,259.11
INV-103952,CUST-0288,2026-07-18 22:57:27,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,32.86,65.72
INV-103889,CUST-0310,2026-07-19 09:17:42,Smart Office & Furniture,Smart LED Desk Bar Lamp,2,51.13,102.26
INV-101466,CUST-0324,2026-07-19 09:20:59,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,32.06,32.06
INV-102143,CUST-0377,2026-07-19 10:15:01,Wearables & Fitness,Titanium GPS Smart Fitness Watch,3,255.3,765.9
INV-102411,CUST-0357,2026-07-19 10:22:12,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,2,335.97,671.94
INV-102041,CUST-0015,2026-07-19 12:31:17,Computer Accessories,Custom Mechanical RGB Keyboard,3,145.05,435.15
INV-103920,CUST-0435,2026-07-19 13:13:33,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,82.91,165.82
INV-102089,CUST-0040,2026-07-19 15:12:20,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),3,33.23,99.69
INV-103891,CUST-0310,2026-07-19 17:58:25,Smart Office & Furniture,Motorized Standing Desk Frame,3,388.3,1164.9
INV-100882,CUST-0307,2026-07-19 19:23:24,Computer Accessories,Premium Aluminum Monitor Arm,4,73.45,293.8
INV-102089,CUST-0040,2026-07-19 20:16:34,Computer Accessories,Custom Mechanical RGB Keyboard,4,155.07,620.28
INV-102089,CUST-0040,2026-07-19 21:31:42,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,33.04,66.08
INV-100737,CUST-0152,2026-07-19 21:40:54,Wearables & Fitness,Heart Rate Performance Sensor Band,6,95.88,575.28
INV-102497,CUST-0061,2026-07-20 08:37:05,Wearables & Fitness,Heart Rate Performance Sensor Band,2,101.6,203.2
INV-101480,CUST-0281,2026-07-20 08:44:43,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,4,297.11,1188.44
INV-102395,CUST-0406,2026-07-20 09:31:06,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,4,41.15,164.6
INV-103931,CUST-0415,2026-07-20 10:00:58,Wearables & Fitness,Heart Rate Performance Sensor Band,3,86.05,258.15
INV-102379,CUST-0106,2026-07-20 10:24:54,Smart Office & Furniture,Smart LED Desk Bar Lamp,3,56.86,170.58
INV-102385,CUST-0334,2026-07-20 10:35:33,Computer Accessories,Premium Aluminum Monitor Arm,2,76.51,153.02
INV-100374,CUST-0035,2026-07-20 11:29:59,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),3,34.97,104.91
INV-100374,CUST-0035,2026-07-20 12:11:26,Computer Accessories,Premium Aluminum Monitor Arm,4,71.38,285.52
INV-101480,CUST-0281,2026-07-20 13:23:51,Computer Accessories,Premium Aluminum Monitor Arm,3,65.52,196.56
INV-100308,CUST-0292,2026-07-20 13:45:07,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),5,36.31,181.55
INV-102124,CUST-0295,2026-07-20 14:59:04,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,4,82.13,328.52
INV-102385,CUST-0334,2026-07-20 15:26:27,Smart Office & Furniture,Smart LED Desk Bar Lamp,3,59.77,179.31
INV-102480,CUST-0254,2026-07-20 17:11:04,Smart Office & Furniture,Motorized Standing Desk Frame,1,454.27,454.27
INV-100308,CUST-0292,2026-07-20 18:11:32,Wearables & Fitness,Heart Rate Performance Sensor Band,2,101.67,203.34
INV-102497,CUST-0061,2026-07-20 18:56:23,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,2,90.4,180.8
INV-102395,CUST-0406,2026-07-20 20:18:10,Wearables & Fitness,Heart Rate Performance Sensor Band,4,99.6,398.4
INV-103890,CUST-0310,2026-07-20 22:06:06,Electronics & Audio,Thunderbolt 4 Docking Station,2,189.6,379.2
INV-101180,CUST-0366,2026-07-21 08:10:07,Wearables & Fitness,Titanium GPS Smart Fitness Watch,2,256.5,513.0
INV-102298,CUST-0262,2026-07-21 08:13:43,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,2,40.99,81.98
INV-100859,CUST-0078,2026-07-21 08:21:52,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),4,34.4,137.6
INV-102205,CUST-0211,2026-07-21 08:35:56,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,93.87,93.87
INV-101823,CUST-0351,2026-07-21 08:41:31,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,84.11,336.44
INV-102412,CUST-0357,2026-07-21 09:02:09,Computer Accessories,Custom Mechanical RGB Keyboard,2,168.97,337.94
INV-101916,CUST-0021,2026-07-21 09:24:09,Smart Office & Furniture,Ergonomic Lumbar Executive Chair,2,276.34,552.68
INV-100900,CUST-0383,2026-07-21 09:55:33,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,2,317.47,634.94
INV-103910,CUST-0111,2026-07-21 09:58:08,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,2,35.43,70.86
INV-101180,CUST-0366,2026-07-21 10:55:02,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,4,36.7,146.8
INV-100859,CUST-0078,2026-07-21 11:05:01,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,96.56,289.68
INV-103938,CUST-0230,2026-07-21 12:07:18,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,32.51,65.02
INV-103910,CUST-0111,2026-07-21 12:41:20,Wearables & Fitness,Titanium GPS Smart Fitness Watch,3,245.04,735.12
INV-101181,CUST-0366,2026-07-21 13:08:25,Computer Accessories,Custom Mechanical RGB Keyboard,4,154.84,619.36
INV-100900,CUST-0383,2026-07-21 14:46:53,Computer Accessories,Premium Aluminum Monitor Arm,4,73.05,292.2
INV-101915,CUST-0021,2026-07-21 15:32:19,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,4,76.87,307.48
INV-102359,CUST-0404,2026-07-21 15:38:48,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,4,94.92,379.68
INV-101514,CUST-0399,2026-07-21 16:18:15,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,2,300.55,601.1
INV-101180,CUST-0366,2026-07-21 16:45:59,Wearables & Fitness,Heart Rate Performance Sensor Band,4,87.32,349.28
INV-101513,CUST-0399,2026-07-21 17:38:07,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,2,37.32,74.64
INV-100028,CUST-0042,2026-07-21 18:28:23,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),1,36.05,36.05
INV-100900,CUST-0383,2026-07-21 20:06:00,Wearables & Fitness,Heart Rate Performance Sensor Band,3,100.82,302.46
INV-101823,CUST-0351,2026-07-21 21:32:06,Computer Accessories,Custom Mechanical RGB Keyboard,3,145.22,435.66
INV-101181,CUST-0366,2026-07-21 21:33:58,Electronics & Audio,Noise-Cancelling Studio Pro Headphones,1,291.17,291.17
INV-101823,CUST-0351,2026-07-21 21:35:20,Computer Accessories,Premium Aluminum Monitor Arm,3,66.85,200.55
INV-100955,CUST-0022,2026-07-22 08:09:49,Electronics & Audio,Thunderbolt 4 Docking Station,1,215.34,215.34
INV-102053,CUST-0056,2026-07-22 08:28:27,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,83.64,250.92
INV-103979,CUST-0280,2026-07-22 11:15:06,Computer Accessories,Custom Mechanical RGB Keyboard,3,154.08,462.24
INV-100704,CUST-0421,2026-07-22 12:15:39,Computer Accessories,Custom Mechanical RGB Keyboard,2,158.77,317.54
INV-102193,CUST-0161,2026-07-22 15:11:47,Wearables & Fitness,Heart Rate Performance Sensor Band,3,101.12,303.36
INV-103979,CUST-0280,2026-07-22 16:25:10,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,1,518.81,518.81
INV-103992,CUST-0378,2026-07-22 20:38:57,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,36.07,108.21
INV-103971,CUST-0217,2026-07-22 21:21:46,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,3,85.72,257.16
INV-102193,CUST-0161,2026-07-22 21:46:09,Smart Office & Furniture,Smart LED Desk Bar Lamp,1,59.75,59.75
INV-103923,CUST-0358,2026-07-22 22:56:43,Specialty Gourmet,Single-Origin Espresso Bean Subscription (1kg),2,31.94,63.88
INV-101882,CUST-0077,2026-07-23 08:07:02,Smart Office & Furniture,Motorized Standing Desk Frame,3,378.84,1136.52
INV-100818,CUST-0263,2026-07-23 08:40:14,Wearables & Fitness,Titanium GPS Smart Fitness Watch,4,267.75,1071.0
INV-100454,CUST-0355,2026-07-23 11:12:43,Electronics & Audio,Thunderbolt 4 Docking Station,1,215.52,215.52
INV-103964,CUST-0112,2026-07-23 14:12:50,Apparel & Lifestyle,Thermal Double-Wall Stainless Flask,3,36.84,110.52
INV-100818,CUST-0263,2026-07-23 14:21:10,Wearables & Fitness,Titanium GPS Smart Fitness Watch,3,276.44,829.32
INV-100642,CUST-0363,2026-07-23 15:48:27,Computer Accessories,Custom Mechanical RGB Keyboard,1,158.64,158.64
INV-103936,CUST-0302,2026-07-23 17:11:10,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,3,81.84,245.52
INV-100051,CUST-0282,2026-07-23 17:35:12,Computer Accessories,Premium Aluminum Monitor Arm,1,70.39,70.39
INV-103964,CUST-0112,2026-07-23 18:36:39,Smart Office & Furniture,Smart LED Desk Bar Lamp,2,50.26,100.52
INV-103939,CUST-0230,2026-07-23 19:45:25,Electronics & Audio,4K Curved Ultra-Wide Gaming Monitor,3,517.42,1552.26
INV-100642,CUST-0363,2026-07-23 20:50:07,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,87.36,87.36
INV-101882,CUST-0077,2026-07-23 20:50:32,Computer Accessories,Custom Mechanical RGB Keyboard,1,153.22,153.22
INV-100818,CUST-0263,2026-07-23 20:58:02,Computer Accessories,Ergonomic Multi-Device Wireless Mouse,1,87.57,87.57
INV-101882,CUST-0077,2026-07-23 21:06:08,Computer Accessories,Premium Aluminum Monitor Arm,2,63.22,126.44
INV-102074,CUST-0179,2026-07-24 09:17:58,Electronics & Audio,Thunderbolt 4 Docking Station,2,189.02,378.04
INV-100789,CUST-0352,2026-07-24 09:25:44,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,5,90.28,451.4
INV-100940,CUST-0340,2026-07-24 09:50:59,Computer Accessories,Premium Aluminum Monitor Arm,2,70.26,140.52
INV-100509,CUST-0395,2026-07-24 09:52:33,Apparel & Lifestyle,Full-Grain Leather Briefcase Sleeve,2,95.52,191.04
